"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YJL010C",61.5492242832519,-1.08691929631176,0.213772389162493,4.32573103441231e-08,9.68565983337377e-07
"YJL069C",51.3188519248967,-1.33627098247862,0.266660668964969,4.8208356511469e-08,1.07530395211078e-06
"YEL055C",130.966224235269,-0.837988551753211,0.163903968900695,5.29376793064941e-08,1.17630341394354e-06
"YDR060W",161.769193270342,-1.13659627555762,0.22616773305888,5.35236462533386e-08,1.18128871313485e-06
"YIR028W",21.5973423227881,1.54303669173152,0.309029352903448,5.35663088604954e-08,1.18128871313485e-06
"YHL040C",72.1089617031121,-0.894780709381409,0.176170164204697,5.50618767702579e-08,1.20970529265183e-06
"YJL170C",22.4682293757137,1.28482305624052,0.255980526561146,5.60143943008078e-08,1.22602292244914e-06
"YFL004W",194.846480684357,-0.810574296621493,0.158942215767848,5.82965914406144e-08,1.27121373275728e-06
"YGR158C",55.641275292182,-1.06029166960472,0.211163834238107,5.95259516480509e-08,1.29319576740227e-06
"YHR085W",24.2987089918987,-1.35832954923774,0.274146820374488,6.22217009020292e-08,1.34675414841281e-06
"YIL094C",301.562287248923,-1.02969982882393,0.206277896591965,6.88533146487034e-08,1.48479251220303e-06
"YNL175C",79.0988695800735,-1.12943199260239,0.227744846447854,7.0977098615435e-08,1.52496383936986e-06
"YGR110W",22.8542761997717,1.50905049814939,0.306765956266323,7.37405958352752e-08,1.57853495260567e-06
"YER110C",289.794570579398,-0.887461879547917,0.176824335010315,7.81433060965097e-08,1.66667693732848e-06
"YLR432W",423.064194309338,-0.716797503354886,0.141442513294273,8.52468538840025e-08,1.81157314217495e-06
"YER025W",438.325476740461,-0.60369958971211,0.117969279269343,9.04289862562005e-08,1.91473549159868e-06
"YOR376W",6.71419220274977,3.32243238334085,0.661847889205352,9.52920646102591e-08,2.01042175300489e-06
"YPL075W",128.710189694059,-0.738285747563346,0.146401328711228,1.00781937597306e-07,2.11859583927574e-06
"YOR004W",47.6306139335683,-1.51053458141369,0.311817002241829,1.02758624409961e-07,2.15240645538283e-06
"YBR070C",59.1028562608956,1.33433889278855,0.275767317596108,1.04841987558957e-07,2.18820205462337e-06
"YMR217W",541.232085807295,-0.75730718947044,0.151464897236391,1.11662416849845e-07,2.32226037035762e-06
"YGR050C",25.99128577887,1.29247304952957,0.267240773107073,1.17244127477779e-07,2.42969745028419e-06
"YNR034W-A",57.3031133288238,-1.63120424374553,0.342981146263205,1.26190918568771e-07,2.59668918350668e-06
"YNR050C",239.042202075889,-1.10417676623015,0.227568775744405,1.26053485456367e-07,2.59668918350668e-06
"YOL136C",126.08875055417,-1.41104578329917,0.293990976476684,1.30275138554052e-07,2.67132599898203e-06
"YLR222C",73.9946572748626,-1.11276176510644,0.229649962265794,1.35227884240006e-07,2.76318795628879e-06
"YGR162W",372.714382793923,-0.755553981910895,0.15249447468496,1.44693257916583e-07,2.94629755841294e-06
"YBR077C",86.674157578989,0.954773948567072,0.197351928487389,1.65008384818475e-07,3.34829514194156e-06
"YFR053C",1041.84228371533,-1.56702582985908,0.332514626095047,1.65654742095447e-07,3.34977962908579e-06
"YMR105C",591.903109009061,-1.4202254947915,0.30014243584825,1.69066001635764e-07,3.4069714260669e-06
"YIL047C",101.027727568057,-1.16425509452737,0.24434182893298,1.78467757948152e-07,3.58407414930927e-06
"YBL084C",71.7749203567856,0.761236015196792,0.154986398650655,1.88545917591101e-07,3.77350117261094e-06
"YIR027C",11.1265232016797,1.87168356837069,0.396898870814266,1.89858496399278e-07,3.78680222852349e-06
"YBR143C",439.482134082535,-0.63358372169666,0.127754779836844,1.91847560823146e-07,3.81345967840294e-06
"YNL062C",37.4685528860638,-1.13563009165317,0.238651004467237,2.07536063684228e-07,4.11132459718858e-06
"YHR065C",67.681187798409,-1.04051740683167,0.217908663203815,2.12214069159455e-07,4.18979398705357e-06
"YJR025C",126.070291470345,1.08890249362685,0.229335490696494,2.2200836934711e-07,4.36840710594111e-06
"YDR384C",95.7326626279123,-0.998094164084883,0.209713362913775,2.2959088127361e-07,4.50244667839925e-06
"YNL217W",204.821882619555,-0.973431719247457,0.204358973999423,2.4464587400708e-07,4.78164042708152e-06
"YEL066W",52.8067024181771,1.37073275833408,0.295054744311852,2.58029535631829e-07,5.02641535410803e-06
"YGR008C",425.542078854203,-1.16384760132445,0.248108295532085,2.59161192286827e-07,5.03168773330305e-06
"YLR227W-B",5.58644762566269,-2.85666796281829,0.601339731425918,2.62488217295428e-07,5.07940775455127e-06
"YLR112W",24.7529963022764,1.5140931975064,0.329588281408286,2.65088241051218e-07,5.1127910254235e-06
"YAL015C",80.2370518375411,0.756718279562216,0.157108876768572,2.78849677862742e-07,5.36051814944034e-06
"YOR114W",19.8381479964903,1.39981518568464,0.298078009540493,2.81896845215701e-07,5.40132840472313e-06
"YJL122W",61.6670915851533,-1.11345874591471,0.237527607843579,3.03264117462994e-07,5.79175000801874e-06
"YBR162W-A",142.334821307322,0.745596892169791,0.155037037496701,3.08160216005045e-07,5.86608567535336e-06
"YMR011W",4174.28657098465,-0.934785978800146,0.198140485322976,3.1837936328594e-07,6.04093830858128e-06
"YER126C",109.324839226854,-0.996835297234342,0.212827260815421,3.4588599091178e-07,6.54161077957425e-06
"YMR014W",81.8756335040877,-1.15597503421147,0.249357377601824,3.69431552745288e-07,6.96438062659181e-06
"YDR111C",119.356687367881,0.751760397448899,0.157259021160881,3.73768549631618e-07,7.02348361429961e-06
"YKR069W",73.2798064584507,0.995851078302151,0.214456354610929,3.91212317201672e-07,7.327707633739e-06
"YMR266W",227.766506204174,-0.516875217035123,0.105966056474028,4.07280421921995e-07,7.60430282975123e-06
"YGR245C",206.603814726897,-0.93195591742232,0.200084732375059,4.41860773927495e-07,8.22367631475249e-06
"YOL084W",18.2375376630566,1.32380586199578,0.290258167124317,4.51223618210163e-07,8.37127245974664e-06
"YOL124C",45.6761101474591,-1.21876385597528,0.266892760571937,4.80579539156397e-07,8.88767983174046e-06
"YIL024C",29.758406993739,1.01485380065415,0.219145768732855,5.16780958611596e-07,9.5270281455084e-06
"YOL152W",20.0724887489732,-1.23125671475309,0.270385148674926,5.27048564932692e-07,9.68576041970646e-06
"YLR332W",269.090095411785,0.708404235077244,0.150430124593527,5.38280264780528e-07,9.86115945886334e-06
"YOR003W",57.1391102517158,0.784326385370434,0.167730007893471,5.4937976496562e-07,1.00330479576846e-05
"YMR049C",84.2525225368493,-1.12626127743443,0.247372335803156,5.54738349025155e-07,1.00993486345888e-05
"YDR072C",291.06961719852,-0.594465135323357,0.124925526422536,5.87721699810596e-07,1.06666012847613e-05
"YLR175W",644.76741693689,-0.880494662882804,0.190999154160864,5.9574403164779e-07,1.07787248326616e-05
"YIR007W",89.789723296477,0.715436494376248,0.153506338000297,6.69094767887964e-07,1.20684871096829e-05
"YFR027W",34.0726598100191,1.07501044418143,0.236643812053644,6.82434135152453e-07,1.2233573882917e-05
"YNL255C",525.208673044187,-0.498421790750635,0.104243942687914,6.82211825333318e-07,1.2233573882917e-05
"YBR158W",223.772938855413,-0.688805182461197,0.147384514203273,7.02367903930369e-07,1.25524098794161e-05
"YPR167C",91.6487037354777,1.26264660289721,0.283780084198611,7.04646019644699e-07,1.25547296914745e-05
"YJR048W",23.6636135187762,-1.1331702074282,0.252479910990812,7.11852775179814e-07,1.26445824259904e-05
"YLR213C",42.3169530454575,0.982000357044304,0.21570337433128,7.17703353993947e-07,1.27098739416383e-05
"YKL125W",41.4468639826487,-1.00810454957201,0.223043726195387,7.72872802615279e-07,1.3645524647987e-05
"YDR274C",36.1598826811199,-1.11955345041595,0.250152053527362,8.30963936469124e-07,1.46269676045951e-05
"YAL038W",2998.96826865745,-1.0184556499875,0.227247285752605,8.53817441754245e-07,1.49749929052326e-05
"YJL212C",103.86301340301,-0.714502410929942,0.155240069136496,8.55860306356552e-07,1.49749929052326e-05
"YDR161W",93.6246970615684,-0.888712329842315,0.196024557687006,8.68080308190318e-07,1.51434666300424e-05
"YIL009W",74.7772591515609,-0.872354982057425,0.192619887776275,8.93198430714703e-07,1.5535272705645e-05
"YOL083W",31.4299670152254,1.00355331162704,0.2241314198788,9.16841545020945e-07,1.58991750418469e-05
"YPL012W",109.62506385983,-1.43442462200324,0.328143402386254,9.30695155776162e-07,1.60916641726506e-05
"YKR076W",111.994806677607,1.18707021893023,0.270521607333285,9.90641232970214e-07,1.70776028480175e-05
"YOR101W",111.378389223945,-0.788915804035233,0.173293417706156,9.9975528615877e-07,1.71840290950348e-05
"YBR079C",539.538863780433,-0.705648066175278,0.154343393687438,1.05554936742009e-06,1.80898255225894e-05
"YPR041W",430.32528908094,-0.634503755776583,0.137917376465993,1.12560469400757e-06,1.9234017051989e-05
"YDL169C",50.0478742998387,1.37010733645859,0.316597142110412,1.13237848155041e-06,1.92933523212263e-05
"YDR324C",53.2895272633417,-1.24464479743473,0.284333756800179,1.15371101980697e-06,1.95996720923022e-05
"YBL040C",141.394457076374,0.524894887750431,0.112869990906379,1.2101842309234e-06,2.04994685377286e-05
"YFR030W",110.501717416181,0.80375964448323,0.179203102415833,1.24399576695805e-06,2.09598530864254e-05
"YHR007C",734.341781302173,-0.872424482359678,0.195853867801634,1.24453610899891e-06,2.09598530864254e-05
"YOR243C",187.086446187276,-0.732772448349663,0.161885256216826,1.2544496853841e-06,2.10661033373124e-05
"YNL040W",34.3909138270793,-1.02463727193742,0.233098801290726,1.29408211917096e-06,2.16693865456594e-05
"YER056C",312.870560588187,-1.2544449642099,0.290390057668536,1.30986717496798e-06,2.18710393443224e-05
"YGR161W-C",88.4622513676838,0.939538015573395,0.213217471603538,1.31514696826605e-06,2.18966349930107e-05
"YGR264C",339.332228276386,-0.74212355345443,0.165141836361321,1.38171888993014e-06,2.29396738430447e-05
"YLR409C",93.7463350407092,-1.09773972837959,0.251740435469176,1.40325918633246e-06,2.32312937250054e-05
"YKL014C",114.903591121662,-0.880143487171934,0.198645685113197,1.42432749017195e-06,2.35134741597877e-05
"YEL044W",200.085627794773,0.864162584065789,0.195089412334595,1.43195860392886e-06,2.35728622010148e-05
"YER010C",87.3039718172776,0.603106377072392,0.131905236825307,1.44509294138122e-06,2.37170906640956e-05
"YLR070C",44.8771861409834,0.967847661054037,0.220331598917635,1.44883664734465e-06,2.37170906640956e-05
"YJR147W",71.9482903215361,-0.905568377878473,0.205004459352293,1.47990338962842e-06,2.41579760027612e-05
"YDR213W",81.4252128287848,-0.856746288542539,0.193775870348693,1.54034143760921e-06,2.5074527469048e-05
"YDR087C",88.179385184785,-0.92609151758052,0.211412043909888,1.57407705137422e-06,2.55525174673082e-05
"YCR010C",21.6569624791309,1.26011163624569,0.293557078801125,1.61281849841508e-06,2.61088955809909e-05
"YPR061C",46.4516641573256,0.869831623292776,0.197076321999134,1.67699645987369e-06,2.70728378770769e-05
"YPR190C",71.603846242869,-0.749045437255284,0.168263140561525,1.71440702773534e-06,2.76005362812268e-05
"YER049W",148.799051485861,-0.773983502283401,0.174787951529505,1.77319183627454e-06,2.84684975032648e-05
"YOL114C",22.8848758494946,1.27815785237774,0.298891841124338,1.89297817163506e-06,3.03083957124254e-05
"YBR054W",42.3669496720814,-1.20943766610475,0.285334273762624,1.91243915710694e-06,3.05363235905271e-05
"YIL015W",65.6488653484853,-0.881222329405941,0.202113521377885,1.97945183266434e-06,3.15202084743608e-05
"YOR294W",92.7231533938984,-0.985982117256096,0.228495577634849,1.99129386315504e-06,3.16226123268426e-05
"YOR049C",54.6308492089125,-0.843067327028674,0.193074235378497,1.99768292384949e-06,3.16381002899089e-05
"YBL028C",30.3011888822867,-1.47387471977553,0.350779278898293,2.03851837536807e-06,3.21975713125703e-05
"YLR438W",67.5195228134965,-1.22623454218877,0.29064398167541,2.04453787612572e-06,3.22056047118024e-05
"YGR145W",110.867304884056,-0.829306331610625,0.189714753853102,2.10185575844025e-06,3.30194759471097e-05
"YBR154C",107.53994361376,-0.911099758157852,0.210496777596911,2.13108338381857e-06,3.33888774665837e-05
"YLR414C",391.01951003739,0.894517900962916,0.206940212763033,2.17641532414218e-06,3.40079442627992e-05
"YDR073W",131.656468645162,-0.638026357273454,0.143629436069045,2.23414620736827e-06,3.48169344956271e-05
"YIL056W",178.632079092095,-1.06388804736166,0.249711746386907,2.24471725800151e-06,3.48886373823426e-05
"YGL169W",53.8755943402677,-0.989685230801313,0.231384713426299,2.34773868461241e-06,3.63930633232756e-05
"YCR025C",14.4365110005961,1.98249846686475,0.480280761831752,2.4411748122673e-06,3.77413375737833e-05
"YNL186W",98.0607623062925,-1.03634642262554,0.243832649813704,2.49753979914006e-06,3.85108775360804e-05
"YGL156W",74.9401962570549,0.973371677234978,0.230207532480866,2.81754854661725e-06,4.33309308063979e-05
"YBL068W",73.5278392885126,-0.734546801399932,0.168960568314105,2.85142267937114e-06,4.37367825150786e-05
"YLR356W",97.0906452363135,1.54131511799786,0.377340759243547,2.91886367151703e-06,4.46540295715851e-05
"YBR061C",33.0237743430732,-0.940184134581655,0.221399009961181,3.04731490302395e-06,4.63847787404811e-05
"YHR080C",142.374090420648,0.721237386581238,0.166215059230804,3.04787047165379e-06,4.63847787404811e-05
"YHR007C-A",7.80283009832738,2.01890343083412,0.483352808433084,3.12229443479544e-06,4.7385636373996e-05
"YLL061W",107.335513305071,1.03067606738833,0.246776260476575,3.12985209451787e-06,4.7385636373996e-05
"YMR308C",267.411163458854,-0.571370921167915,0.129313753701067,3.17900317581771e-06,4.80054122983946e-05
"YML106W",381.735922135189,-0.569411740653551,0.129093055557955,3.19508447162824e-06,4.81239011654521e-05
"YDR261C-D",4.78826582416736,-2.74544196674575,0.656362177461287,3.30928146990178e-06,4.97157864013009e-05
"YGR180C",662.417436945852,-0.653159709450349,0.150307780095017,3.39613500952171e-06,5.08897769119099e-05
"YCL048W",7.91496364124036,1.94825138763335,0.4743362801149,3.53301093741454e-06,5.28054115556281e-05
"YDR346C",396.915342840711,-0.464250377907719,0.103992654993468,3.55299285206883e-06,5.29685975191077e-05
"YDR299W",32.2516535481382,-1.64881293546133,0.410566017002615,3.98593470236971e-06,5.92717618337114e-05
"YHR088W",44.7049135418564,-1.1052410617644,0.267724873248593,4.0795060338598e-06,6.04694089701742e-05
"YLR060W",512.855738520976,-0.512088767187495,0.116512539170558,4.08716915523936e-06,6.04694089701742e-05
"YDR506C",53.4845264413533,0.776022584685623,0.183601500458883,4.2579732355448e-06,6.28373625972823e-05
"YOR287C",12.9625550419275,-1.67402472002766,0.417061907658801,4.39764355766609e-06,6.47350855188933e-05
"YKR079C",56.7209570251484,-0.952040045197027,0.229749311807658,4.55186982123591e-06,6.68370031037756e-05
"YJL109C",123.173802704616,-1.19581190223103,0.295323234829466,4.56719436175972e-06,6.68939444865258e-05
"YIR012W",144.513481396758,-0.747451134652094,0.176950091908715,4.59656313507039e-06,6.71557874033784e-05
"YIL117C",220.198823581773,0.687889859699773,0.161749590753917,4.69466548724534e-06,6.84180177243436e-05
"YGR256W",20.6635463410446,1.06930031676206,0.25958741604505,4.82901959604128e-06,7.00267754820478e-05
"YLL011W",41.1629073094025,-1.21234834730588,0.299896471094439,4.8263014843593e-06,7.00267754820478e-05
"YLR154C",56.9948624991807,0.94230373243595,0.228160001264021,4.849810564357e-06,7.01541904408473e-05
"YKR058W",200.060167705797,-0.820615313482126,0.196563482251051,4.86471345493325e-06,7.01960134089627e-05
"YGR103W",347.085769262695,-0.874805908876729,0.210942509989466,4.93154498799981e-06,7.0810685282238e-05
"YLR449W",336.422242333547,-0.65143917168695,0.152656905981746,4.92224229575309e-06,7.0810685282238e-05
"YDL229W",600.016066262475,-1.22052272497444,0.303953623820074,4.99704897864784e-06,7.15753780176911e-05
"YER156C",229.666469409318,-0.82588019190937,0.198464471692873,5.05944997479761e-06,7.22919942609224e-05
"YGR189C",1137.95058593748,0.874485983035169,0.211156130046665,5.09850410614343e-06,7.24955182391782e-05
"YMR307W",1548.04397908707,-0.578574192641392,0.134445530000079,5.09017811555938e-06,7.24955182391782e-05
"YLR079W",183.868803537104,0.573857221260741,0.133286033061512,5.3230666196139e-06,7.55048575850088e-05
"YCR093W",190.176666554037,-0.485758896334389,0.111499778744428,5.4725419421771e-06,7.743713101715e-05
"YDR194C",141.244432551451,-0.793188206476779,0.190873711239104,5.859626866672e-06,8.27141531614279e-05
"YNR075W",21.5782439374566,-1.17088817592881,0.29212904131923,6.21412813088203e-06,8.7506903124999e-05
"YLL028W",74.8857186373947,-0.717402358727754,0.171692745102792,6.27807551561609e-06,8.81948877722606e-05
"YDL035C",143.112910152123,0.502148811085523,0.116639793553487,6.54828957025028e-06,9.17702739773204e-05
"YDR398W",138.011641957422,-0.85029560972428,0.207732801715062,6.62987639776024e-06,9.24701615000258e-05
"YHR180W",30.3882228541257,1.04667269606592,0.260036619929779,6.61513233181742e-06,9.24701615000258e-05
"YGR244C",405.920187221409,0.742078587395208,0.179079213007448,6.66642626851207e-06,9.27585597932966e-05
"YLR056W",573.943173078632,-0.894037386387947,0.220147235405895,6.711122182371e-06,9.31586651633638e-05
"YOR272W",81.7876736002433,-0.907718821944404,0.22360463480609,6.96317067009844e-06,9.64283634977614e-05
"YDR037W",1024.45280342583,-0.54755208984689,0.128988221185973,7.21542817639657e-06,9.96854899831242e-05
"YOL086W-A",51.920378593038,0.83537310460778,0.20591257729669,7.58405552123141e-06,0.00010453118034452
"YJL148W",92.253552727949,-0.940296608185823,0.233571862258367,7.61278307209907e-06,0.000104680245349052
"YLR244C",304.216263103784,-0.722820046669397,0.17546044389987,7.67689222219453e-06,0.000105313986259401
"YDL085W",17.0294948390869,1.15768647254905,0.292582363845863,7.73115555483711e-06,0.000105810007172056
"YCL030C",392.669158029882,-1.44685213457889,0.374967801521425,7.7702336232537e-06,0.000106096367510034
"YIR034C",96.4980162847047,-0.856576672839222,0.212010299999889,7.80020234647728e-06,0.000106257301894669
"YDL063C",27.2441800207406,-1.52519655905949,0.395007744452638,7.82610610475547e-06,0.000106362242037653
